,instance,goal,adm_result,stb_result,is_trivial
4306,exp_cycles_depvary_step9_batch_yyy01.pl,x6,no,no,yes
4307,exp_cycles_depvary_step9_batch_yyy01.pl,s7,no,no,yes
4308,exp_cycles_depvary_step9_batch_yyy01.pl,a6,no,no,yes
4309,exp_cycles_depvary_step9_batch_yyy01.pl,w7,no,no,yes
4310,exp_cycles_depvary_step9_batch_yyy02.pl,f1,yes,yes,no
4311,exp_cycles_depvary_step9_batch_yyy02.pl,c5,no,no,no
4312,exp_cycles_depvary_step9_batch_yyy02.pl,s1,yes,yes,no
4313,exp_cycles_depvary_step9_batch_yyy02.pl,x4,yes,yes,no
4314,exp_cycles_depvary_step9_batch_yyy02.pl,c3,yes,yes,no
4315,exp_cycles_depvary_step9_batch_yyy02.pl,t5,no,no,yes
4316,exp_cycles_depvary_step9_batch_yyy02.pl,t2,no,no,no
4317,exp_cycles_depvary_step9_batch_yyy02.pl,z2,yes,yes,no
4318,exp_cycles_depvary_step9_batch_yyy02.pl,r2,no,no,no
4319,exp_cycles_depvary_step9_batch_yyy02.pl,r7,no,no,yes
4320,exp_cycles_depvary_step9_batch_yyy03.pl,c3,no,no,no
4321,exp_cycles_depvary_step9_batch_yyy03.pl,d4,yes,yes,no
4322,exp_cycles_depvary_step9_batch_yyy03.pl,b4,no,no,no
4323,exp_cycles_depvary_step9_batch_yyy03.pl,c5,no,no,no
4324,exp_cycles_depvary_step9_batch_yyy03.pl,x7,no,no,yes
4325,exp_cycles_depvary_step9_batch_yyy03.pl,p1,no,no,no
4326,exp_cycles_depvary_step9_batch_yyy03.pl,w4,no,no,no
4327,exp_cycles_depvary_step9_batch_yyy03.pl,f3,no,no,no
4328,exp_cycles_depvary_step9_batch_yyy03.pl,p6,no,no,yes
4329,exp_cycles_depvary_step9_batch_yyy03.pl,q2,no,no,no
4330,exp_cycles_depvary_step9_batch_yyy04.pl,p4,no,no,no
4331,exp_cycles_depvary_step9_batch_yyy04.pl,w2,no,no,no
4332,exp_cycles_depvary_step9_batch_yyy04.pl,w5,no,no,yes
4333,exp_cycles_depvary_step9_batch_yyy04.pl,x7,no,no,yes
4334,exp_cycles_depvary_step9_batch_yyy04.pl,p3,no,no,no
4335,exp_cycles_depvary_step9_batch_yyy04.pl,w4,no,no,yes
4336,exp_cycles_depvary_step9_batch_yyy04.pl,r4,no,no,no
4337,exp_cycles_depvary_step9_batch_yyy04.pl,s7,no,no,yes
4338,exp_cycles_depvary_step9_batch_yyy04.pl,q7,no,no,yes
4339,exp_cycles_depvary_step9_batch_yyy04.pl,w3,no,no,no
4340,exp_cycles_depvary_step9_batch_yyy05.pl,b2,no,no,no
4341,exp_cycles_depvary_step9_batch_yyy05.pl,a5,yes,no,no
4342,exp_cycles_depvary_step9_batch_yyy05.pl,e4,no,no,no
4343,exp_cycles_depvary_step9_batch_yyy05.pl,w1,yes,no,no
4344,exp_cycles_depvary_step9_batch_yyy05.pl,t2,yes,no,no
4345,exp_cycles_depvary_step9_batch_yyy05.pl,v4,yes,no,no
4346,exp_cycles_depvary_step9_batch_yyy05.pl,s7,no,no,yes
4347,exp_cycles_depvary_step9_batch_yyy05.pl,v3,no,no,no
4348,exp_cycles_depvary_step9_batch_yyy05.pl,q1,yes,no,no
4349,exp_cycles_depvary_step9_batch_yyy05.pl,p1,no,no,no
4350,exp_cycles_depvary_step9_batch_yyy06.pl,v7,no,no,yes
4351,exp_cycles_depvary_step9_batch_yyy06.pl,z5,no,no,yes
4352,exp_cycles_depvary_step9_batch_yyy06.pl,w2,yes,yes,no
4353,exp_cycles_depvary_step9_batch_yyy06.pl,p2,yes,yes,no
4354,exp_cycles_depvary_step9_batch_yyy06.pl,x6,no,no,yes
4355,exp_cycles_depvary_step9_batch_yyy06.pl,r7,no,no,yes
4356,exp_cycles_depvary_step9_batch_yyy06.pl,t1,no,no,yes
4357,exp_cycles_depvary_step9_batch_yyy06.pl,z1,no,no,yes
4358,exp_cycles_depvary_step9_batch_yyy06.pl,t6,no,no,yes
4359,exp_cycles_depvary_step9_batch_yyy06.pl,a5,no,no,no
4360,exp_cycles_depvary_step9_batch_yyy07.pl,v7,no,no,yes
4361,exp_cycles_depvary_step9_batch_yyy07.pl,a5,no,no,no
4362,exp_cycles_depvary_step9_batch_yyy07.pl,q4,yes,yes,no
4363,exp_cycles_depvary_step9_batch_yyy07.pl,w1,yes,yes,no
4364,exp_cycles_depvary_step9_batch_yyy07.pl,v4,no,no,no
4365,exp_cycles_depvary_step9_batch_yyy07.pl,s1,no,no,no
4366,exp_cycles_depvary_step9_batch_yyy07.pl,y6,no,no,yes
4367,exp_cycles_depvary_step9_batch_yyy07.pl,w3,no,no,yes
4368,exp_cycles_depvary_step9_batch_yyy07.pl,t4,yes,yes,no
4369,exp_cycles_depvary_step9_batch_yyy07.pl,s3,no,no,no
4370,exp_cycles_depvary_step9_batch_yyy08.pl,b2,yes,yes,no
4371,exp_cycles_depvary_step9_batch_yyy08.pl,z5,no,no,yes
4372,exp_cycles_depvary_step9_batch_yyy08.pl,e4,no,no,no
4373,exp_cycles_depvary_step9_batch_yyy08.pl,t7,no,no,yes
4374,exp_cycles_depvary_step9_batch_yyy08.pl,r7,no,no,yes
4375,exp_cycles_depvary_step9_batch_yyy08.pl,v3,yes,yes,no
4376,exp_cycles_depvary_step9_batch_yyy08.pl,w2,yes,yes,no
4377,exp_cycles_depvary_step9_batch_yyy08.pl,f1,no,no,no
4378,exp_cycles_depvary_step9_batch_yyy08.pl,v1,yes,yes,no
4379,exp_cycles_depvary_step9_batch_yyy08.pl,p3,yes,yes,no
4380,exp_cycles_depvary_step9_batch_yyy09.pl,d5,yes,yes,no
4381,exp_cycles_depvary_step9_batch_yyy09.pl,d4,no,no,no
4382,exp_cycles_depvary_step9_batch_yyy09.pl,c2,yes,yes,no
4383,exp_cycles_depvary_step9_batch_yyy09.pl,x2,no,no,yes
4384,exp_cycles_depvary_step9_batch_yyy09.pl,w1,no,no,yes
4385,exp_cycles_depvary_step9_batch_yyy09.pl,y5,no,no,yes
4386,exp_cycles_depvary_step9_batch_yyy09.pl,w2,no,no,no
4387,exp_cycles_depvary_step9_batch_yyy09.pl,e5,yes,yes,no
4388,exp_cycles_depvary_step9_batch_yyy09.pl,f4,no,no,no
4389,exp_cycles_depvary_step9_batch_yyy09.pl,z3,yes,yes,no
4390,exp_cycles_depvary_step9_batch_yyy10.pl,t5,no,no,yes
4391,exp_cycles_depvary_step9_batch_yyy10.pl,c5,yes,yes,no
4392,exp_cycles_depvary_step9_batch_yyy10.pl,q4,no,no,no
4393,exp_cycles_depvary_step9_batch_yyy10.pl,r5,no,no,no
4394,exp_cycles_depvary_step9_batch_yyy10.pl,v1,yes,yes,no
4395,exp_cycles_depvary_step9_batch_yyy10.pl,w4,no,no,no
4396,exp_cycles_depvary_step9_batch_yyy10.pl,z3,yes,yes,no
4397,exp_cycles_depvary_step9_batch_yyy10.pl,y2,yes,yes,no
4398,exp_cycles_depvary_step9_batch_yyy10.pl,w5,no,no,yes
4399,exp_cycles_depvary_step9_batch_yyy10.pl,u7,no,no,yes
4400,exp_cycles_indvary1_step1_batch_yyy01.pl,c3,yes,yes,no
4401,exp_cycles_indvary1_step1_batch_yyy01.pl,a6,no,no,yes
4402,exp_cycles_indvary1_step1_batch_yyy01.pl,u4,no,no,yes
4403,exp_cycles_indvary1_step1_batch_yyy01.pl,t6,no,no,yes
4404,exp_cycles_indvary1_step1_batch_yyy01.pl,w6,no,no,yes
4405,exp_cycles_indvary1_step1_batch_yyy01.pl,y1,no,no,yes
4406,exp_cycles_indvary1_step1_batch_yyy01.pl,t1,no,no,no
4407,exp_cycles_indvary1_step1_batch_yyy01.pl,x4,no,no,yes
4408,exp_cycles_indvary1_step1_batch_yyy01.pl,b6,no,no,yes
4409,exp_cycles_indvary1_step1_batch_yyy01.pl,a1,yes,yes,no
4410,exp_cycles_indvary1_step1_batch_yyy02.pl,t5,no,no,yes
4411,exp_cycles_indvary1_step1_batch_yyy02.pl,v7,no,no,yes
4412,exp_cycles_indvary1_step1_batch_yyy02.pl,x3,no,no,yes
4413,exp_cycles_indvary1_step1_batch_yyy02.pl,f3,no,no,yes
4414,exp_cycles_indvary1_step1_batch_yyy02.pl,s1,yes,yes,no
4415,exp_cycles_indvary1_step1_batch_yyy02.pl,a3,no,no,no
4416,exp_cycles_indvary1_step1_batch_yyy02.pl,w2,no,no,yes
4417,exp_cycles_indvary1_step1_batch_yyy02.pl,e5,no,no,yes
4418,exp_cycles_indvary1_step1_batch_yyy02.pl,x5,no,no,yes
4419,exp_cycles_indvary1_step1_batch_yyy02.pl,c1,no,no,no
4420,exp_cycles_indvary1_step1_batch_yyy03.pl,z6,no,no,yes
4421,exp_cycles_indvary1_step1_batch_yyy03.pl,x2,no,no,yes
4422,exp_cycles_indvary1_step1_batch_yyy03.pl,a3,yes,yes,no
4423,exp_cycles_indvary1_step1_batch_yyy03.pl,q3,no,no,yes
4424,exp_cycles_indvary1_step1_batch_yyy03.pl,a1,yes,yes,no
4425,exp_cycles_indvary1_step1_batch_yyy03.pl,v3,no,no,yes
4426,exp_cycles_indvary1_step1_batch_yyy03.pl,u2,no,no,yes
4427,exp_cycles_indvary1_step1_batch_yyy03.pl,w3,no,no,yes
4428,exp_cycles_indvary1_step1_batch_yyy03.pl,s5,no,no,yes
4429,exp_cycles_indvary1_step1_batch_yyy03.pl,t3,no,no,yes
4430,exp_cycles_indvary1_step1_batch_yyy04.pl,x3,no,no,yes
4431,exp_cycles_indvary1_step1_batch_yyy04.pl,u4,no,no,yes
4432,exp_cycles_indvary1_step1_batch_yyy04.pl,u7,no,no,yes
4433,exp_cycles_indvary1_step1_batch_yyy04.pl,q5,no,no,yes
4434,exp_cycles_indvary1_step1_batch_yyy04.pl,a4,no,no,yes
4435,exp_cycles_indvary1_step1_batch_yyy04.pl,s1,yes,yes,no
4436,exp_cycles_indvary1_step1_batch_yyy04.pl,s7,no,no,yes
4437,exp_cycles_indvary1_step1_batch_yyy04.pl,y6,no,no,yes
4438,exp_cycles_indvary1_step1_batch_yyy04.pl,u2,no,no,yes
4439,exp_cycles_indvary1_step1_batch_yyy04.pl,q1,no,no,no
4440,exp_cycles_indvary1_step1_batch_yyy05.pl,d3,no,no,yes
4441,exp_cycles_indvary1_step1_batch_yyy05.pl,s2,no,no,yes
4442,exp_cycles_indvary1_step1_batch_yyy05.pl,x7,no,no,yes
4443,exp_cycles_indvary1_step1_batch_yyy05.pl,x2,no,no,yes
4444,exp_cycles_indvary1_step1_batch_yyy05.pl,v1,no,no,yes
4445,exp_cycles_indvary1_step1_batch_yyy05.pl,v4,no,no,yes
4446,exp_cycles_indvary1_step1_batch_yyy05.pl,d2,yes,yes,no
4447,exp_cycles_indvary1_step1_batch_yyy05.pl,x6,no,no,yes
4448,exp_cycles_indvary1_step1_batch_yyy05.pl,b6,no,no,yes
4449,exp_cycles_indvary1_step1_batch_yyy05.pl,v3,no,no,yes
4450,exp_cycles_indvary1_step1_batch_yyy06.pl,d3,no,no,yes
4451,exp_cycles_indvary1_step1_batch_yyy06.pl,x2,no,no,yes
4452,exp_cycles_indvary1_step1_batch_yyy06.pl,p2,no,no,yes
4453,exp_cycles_indvary1_step1_batch_yyy06.pl,b6,no,no,yes
4454,exp_cycles_indvary1_step1_batch_yyy06.pl,q1,yes,yes,no
4455,exp_cycles_indvary1_step1_batch_yyy06.pl,c5,no,no,yes
4456,exp_cycles_indvary1_step1_batch_yyy06.pl,a5,no,no,yes
4457,exp_cycles_indvary1_step1_batch_yyy06.pl,b1,yes,yes,no
4458,exp_cycles_indvary1_step1_batch_yyy06.pl,x5,no,no,yes
4459,exp_cycles_indvary1_step1_batch_yyy06.pl,c6,no,no,yes
4460,exp_cycles_indvary1_step1_batch_yyy07.pl,f4,no,no,yes
4461,exp_cycles_indvary1_step1_batch_yyy07.pl,b6,no,no,yes
4462,exp_cycles_indvary1_step1_batch_yyy07.pl,w7,no,no,yes
4463,exp_cycles_indvary1_step1_batch_yyy07.pl,v7,no,no,yes
4464,exp_cycles_indvary1_step1_batch_yyy07.pl,v2,no,no,yes
4465,exp_cycles_indvary1_step1_batch_yyy07.pl,q6,no,no,yes
4466,exp_cycles_indvary1_step1_batch_yyy07.pl,w2,no,no,yes
4467,exp_cycles_indvary1_step1_batch_yyy07.pl,u1,no,no,yes
4468,exp_cycles_indvary1_step1_batch_yyy07.pl,t7,no,no,yes
4469,exp_cycles_indvary1_step1_batch_yyy07.pl,z2,no,no,yes
4470,exp_cycles_indvary1_step1_batch_yyy08.pl,a6,no,no,yes
4471,exp_cycles_indvary1_step1_batch_yyy08.pl,d3,no,no,yes
4472,exp_cycles_indvary1_step1_batch_yyy08.pl,v5,no,no,yes
4473,exp_cycles_indvary1_step1_batch_yyy08.pl,c5,no,no,yes
4474,exp_cycles_indvary1_step1_batch_yyy08.pl,a4,no,no,yes
4475,exp_cycles_indvary1_step1_batch_yyy08.pl,q7,no,no,yes
4476,exp_cycles_indvary1_step1_batch_yyy08.pl,x5,no,no,yes
4477,exp_cycles_indvary1_step1_batch_yyy08.pl,c6,no,no,yes
4478,exp_cycles_indvary1_step1_batch_yyy08.pl,y1,no,no,yes
4479,exp_cycles_indvary1_step1_batch_yyy08.pl,d2,yes,yes,no
4480,exp_cycles_indvary1_step1_batch_yyy09.pl,c4,no,no,yes
4481,exp_cycles_indvary1_step1_batch_yyy09.pl,w7,no,no,yes
4482,exp_cycles_indvary1_step1_batch_yyy09.pl,c5,no,no,yes
4483,exp_cycles_indvary1_step1_batch_yyy09.pl,a4,no,no,yes
4484,exp_cycles_indvary1_step1_batch_yyy09.pl,r1,yes,yes,no
4485,exp_cycles_indvary1_step1_batch_yyy09.pl,x1,no,no,yes
4486,exp_cycles_indvary1_step1_batch_yyy09.pl,x4,no,no,yes
4487,exp_cycles_indvary1_step1_batch_yyy09.pl,q2,no,no,yes
4488,exp_cycles_indvary1_step1_batch_yyy09.pl,w5,no,no,yes
4489,exp_cycles_indvary1_step1_batch_yyy09.pl,u7,no,no,yes
4490,exp_cycles_indvary1_step1_batch_yyy10.pl,s4,no,no,yes
4491,exp_cycles_indvary1_step1_batch_yyy10.pl,v2,no,no,yes
4492,exp_cycles_indvary1_step1_batch_yyy10.pl,d4,no,no,yes
4493,exp_cycles_indvary1_step1_batch_yyy10.pl,r6,no,no,yes
4494,exp_cycles_indvary1_step1_batch_yyy10.pl,w5,no,no,yes
4495,exp_cycles_indvary1_step1_batch_yyy10.pl,p3,no,no,yes
4496,exp_cycles_indvary1_step1_batch_yyy10.pl,r4,no,no,yes
4497,exp_cycles_indvary1_step1_batch_yyy10.pl,r1,yes,yes,no
4498,exp_cycles_indvary1_step1_batch_yyy10.pl,r3,no,no,yes
4499,exp_cycles_indvary1_step1_batch_yyy10.pl,u2,no,no,yes
4500,exp_cycles_indvary1_step2_batch_yyy01.pl,w1,yes,yes,no
4501,exp_cycles_indvary1_step2_batch_yyy01.pl,x5,no,no,yes
4502,exp_cycles_indvary1_step2_batch_yyy01.pl,r4,no,no,yes
4503,exp_cycles_indvary1_step2_batch_yyy01.pl,y6,no,no,yes
4504,exp_cycles_indvary1_step2_batch_yyy01.pl,q2,no,no,no
4505,exp_cycles_indvary1_step2_batch_yyy01.pl,y3,no,no,yes
4506,exp_cycles_indvary1_step2_batch_yyy01.pl,r5,no,no,yes
4507,exp_cycles_indvary1_step2_batch_yyy01.pl,d1,no,no,no
4508,exp_cycles_indvary1_step2_batch_yyy01.pl,u2,no,no,yes
4509,exp_cycles_indvary1_step2_batch_yyy01.pl,t1,yes,yes,no
4510,exp_cycles_indvary1_step2_batch_yyy02.pl,d4,no,no,yes
4511,exp_cycles_indvary1_step2_batch_yyy02.pl,x2,no,no,yes
4512,exp_cycles_indvary1_step2_batch_yyy02.pl,t7,no,no,yes
4513,exp_cycles_indvary1_step2_batch_yyy02.pl,d2,no,no,no
4514,exp_cycles_indvary1_step2_batch_yyy02.pl,z3,no,no,yes
4515,exp_cycles_indvary1_step2_batch_yyy02.pl,q7,no,no,yes
4516,exp_cycles_indvary1_step2_batch_yyy02.pl,a6,no,no,yes
4517,exp_cycles_indvary1_step2_batch_yyy02.pl,s4,no,no,yes
4518,exp_cycles_indvary1_step2_batch_yyy02.pl,r6,no,no,yes
4519,exp_cycles_indvary1_step2_batch_yyy02.pl,e5,no,no,yes
4520,exp_cycles_indvary1_step2_batch_yyy03.pl,c4,no,no,yes
4521,exp_cycles_indvary1_step2_batch_yyy03.pl,v2,no,no,yes
4522,exp_cycles_indvary1_step2_batch_yyy03.pl,d3,no,no,yes
4523,exp_cycles_indvary1_step2_batch_yyy03.pl,w5,no,no,yes
4524,exp_cycles_indvary1_step2_batch_yyy03.pl,s5,no,no,yes
4525,exp_cycles_indvary1_step2_batch_yyy03.pl,b1,yes,yes,no
4526,exp_cycles_indvary1_step2_batch_yyy03.pl,x7,no,no,yes
4527,exp_cycles_indvary1_step2_batch_yyy03.pl,e4,no,no,yes
4528,exp_cycles_indvary1_step2_batch_yyy03.pl,c6,no,no,yes
4529,exp_cycles_indvary1_step2_batch_yyy03.pl,f2,yes,yes,no
4530,exp_cycles_indvary1_step2_batch_yyy04.pl,u5,no,no,yes
4531,exp_cycles_indvary1_step2_batch_yyy04.pl,d4,no,no,yes
4532,exp_cycles_indvary1_step2_batch_yyy04.pl,z1,yes,yes,no
4533,exp_cycles_indvary1_step2_batch_yyy04.pl,x6,no,no,yes
4534,exp_cycles_indvary1_step2_batch_yyy04.pl,a1,no,no,no
4535,exp_cycles_indvary1_step2_batch_yyy04.pl,p6,no,no,yes
4536,exp_cycles_indvary1_step2_batch_yyy04.pl,t4,no,no,yes
4537,exp_cycles_indvary1_step2_batch_yyy04.pl,t5,no,no,yes
4538,exp_cycles_indvary1_step2_batch_yyy04.pl,a6,no,no,yes
4539,exp_cycles_indvary1_step2_batch_yyy04.pl,v7,no,no,yes
4540,exp_cycles_indvary1_step2_batch_yyy05.pl,u6,no,no,yes
4541,exp_cycles_indvary1_step2_batch_yyy05.pl,v7,no,no,yes
4542,exp_cycles_indvary1_step2_batch_yyy05.pl,q5,no,no,yes
4543,exp_cycles_indvary1_step2_batch_yyy05.pl,b1,no,no,no
4544,exp_cycles_indvary1_step2_batch_yyy05.pl,c6,no,no,yes
4545,exp_cycles_indvary1_step2_batch_yyy05.pl,r4,no,no,yes
4546,exp_cycles_indvary1_step2_batch_yyy05.pl,u2,no,no,yes
4547,exp_cycles_indvary1_step2_batch_yyy05.pl,p1,yes,yes,no
4548,exp_cycles_indvary1_step2_batch_yyy05.pl,v2,no,no,yes
4549,exp_cycles_indvary1_step2_batch_yyy05.pl,e1,no,no,no
4550,exp_cycles_indvary1_step2_batch_yyy06.pl,w7,no,no,yes
4551,exp_cycles_indvary1_step2_batch_yyy06.pl,e1,no,no,no
4552,exp_cycles_indvary1_step2_batch_yyy06.pl,v5,no,no,yes
4553,exp_cycles_indvary1_step2_batch_yyy06.pl,t6,no,no,yes
4554,exp_cycles_indvary1_step2_batch_yyy06.pl,f5,no,no,yes
4555,exp_cycles_indvary1_step2_batch_yyy06.pl,u3,no,no,yes
4556,exp_cycles_indvary1_step2_batch_yyy06.pl,d1,no,no,no
4557,exp_cycles_indvary1_step2_batch_yyy06.pl,x4,no,no,yes
4558,exp_cycles_indvary1_step2_batch_yyy06.pl,u1,yes,yes,no
4559,exp_cycles_indvary1_step2_batch_yyy06.pl,e5,no,no,yes
4560,exp_cycles_indvary1_step2_batch_yyy07.pl,u6,no,no,yes
4561,exp_cycles_indvary1_step2_batch_yyy07.pl,w7,no,no,yes
4562,exp_cycles_indvary1_step2_batch_yyy07.pl,s5,no,no,yes
4563,exp_cycles_indvary1_step2_batch_yyy07.pl,s6,no,no,yes
4564,exp_cycles_indvary1_step2_batch_yyy07.pl,z3,no,no,yes
4565,exp_cycles_indvary1_step2_batch_yyy07.pl,q3,no,no,yes
4566,exp_cycles_indvary1_step2_batch_yyy07.pl,a4,no,no,yes
4567,exp_cycles_indvary1_step2_batch_yyy07.pl,w6,no,no,yes
4568,exp_cycles_indvary1_step2_batch_yyy07.pl,v1,yes,yes,no
4569,exp_cycles_indvary1_step2_batch_yyy07.pl,p3,no,no,yes
4570,exp_cycles_indvary1_step2_batch_yyy08.pl,p4,no,no,yes
4571,exp_cycles_indvary1_step2_batch_yyy08.pl,v5,no,no,yes
4572,exp_cycles_indvary1_step2_batch_yyy08.pl,r5,no,no,yes
4573,exp_cycles_indvary1_step2_batch_yyy08.pl,t2,no,no,yes
4574,exp_cycles_indvary1_step2_batch_yyy08.pl,v4,no,no,yes
4575,exp_cycles_indvary1_step2_batch_yyy08.pl,v3,no,no,yes
4576,exp_cycles_indvary1_step2_batch_yyy08.pl,e2,yes,no,no
4577,exp_cycles_indvary1_step2_batch_yyy08.pl,q2,yes,no,no
4578,exp_cycles_indvary1_step2_batch_yyy08.pl,s5,no,no,yes
4579,exp_cycles_indvary1_step2_batch_yyy08.pl,t3,no,no,yes
4580,exp_cycles_indvary1_step2_batch_yyy09.pl,z6,no,no,yes
4581,exp_cycles_indvary1_step2_batch_yyy09.pl,u4,no,no,yes
4582,exp_cycles_indvary1_step2_batch_yyy09.pl,c5,no,no,yes
4583,exp_cycles_indvary1_step2_batch_yyy09.pl,x7,no,no,yes
4584,exp_cycles_indvary1_step2_batch_yyy09.pl,e4,no,no,yes
4585,exp_cycles_indvary1_step2_batch_yyy09.pl,t7,no,no,yes
4586,exp_cycles_indvary1_step2_batch_yyy09.pl,p1,no,no,no
4587,exp_cycles_indvary1_step2_batch_yyy09.pl,a2,no,no,no
4588,exp_cycles_indvary1_step2_batch_yyy09.pl,u3,no,no,yes
4589,exp_cycles_indvary1_step2_batch_yyy09.pl,e3,no,no,yes
4590,exp_cycles_indvary1_step2_batch_yyy10.pl,d5,no,no,yes
4591,exp_cycles_indvary1_step2_batch_yyy10.pl,b3,no,no,no
4592,exp_cycles_indvary1_step2_batch_yyy10.pl,r6,no,no,yes
4593,exp_cycles_indvary1_step2_batch_yyy10.pl,w5,no,no,yes
4594,exp_cycles_indvary1_step2_batch_yyy10.pl,s5,no,no,yes
4595,exp_cycles_indvary1_step2_batch_yyy10.pl,a4,no,no,yes
4596,exp_cycles_indvary1_step2_batch_yyy10.pl,x1,yes,yes,no
4597,exp_cycles_indvary1_step2_batch_yyy10.pl,q1,yes,yes,no
4598,exp_cycles_indvary1_step2_batch_yyy10.pl,t2,no,no,yes
4599,exp_cycles_indvary1_step2_batch_yyy10.pl,c6,no,no,yes
4600,exp_cycles_indvary1_step3_batch_yyy01.pl,d4,no,no,yes
4601,exp_cycles_indvary1_step3_batch_yyy01.pl,c5,no,no,yes
4602,exp_cycles_indvary1_step3_batch_yyy01.pl,x2,no,no,yes
4603,exp_cycles_indvary1_step3_batch_yyy01.pl,r4,no,no,yes
4604,exp_cycles_indvary1_step3_batch_yyy01.pl,r1,no,no,yes
4605,exp_cycles_indvary1_step3_batch_yyy01.pl,x6,no,no,yes
4606,exp_cycles_indvary1_step3_batch_yyy01.pl,r2,yes,yes,no
4607,exp_cycles_indvary1_step3_batch_yyy01.pl,q7,no,no,yes
4608,exp_cycles_indvary1_step3_batch_yyy01.pl,e2,no,no,no
4609,exp_cycles_indvary1_step3_batch_yyy01.pl,r3,no,no,yes
4610,exp_cycles_indvary1_step3_batch_yyy02.pl,v7,no,no,yes
4611,exp_cycles_indvary1_step3_batch_yyy02.pl,p5,no,no,yes
4612,exp_cycles_indvary1_step3_batch_yyy02.pl,u4,no,no,yes
4613,exp_cycles_indvary1_step3_batch_yyy02.pl,r5,no,no,yes
4614,exp_cycles_indvary1_step3_batch_yyy02.pl,p3,no,no,no
4615,exp_cycles_indvary1_step3_batch_yyy02.pl,r4,no,no,yes
4616,exp_cycles_indvary1_step3_batch_yyy02.pl,y2,no,no,yes
4617,exp_cycles_indvary1_step3_batch_yyy02.pl,f2,no,no,no
4618,exp_cycles_indvary1_step3_batch_yyy02.pl,t2,no,no,no
4619,exp_cycles_indvary1_step3_batch_yyy02.pl,s6,no,no,yes
4620,exp_cycles_indvary1_step3_batch_yyy03.pl,s3,no,no,yes
4621,exp_cycles_indvary1_step3_batch_yyy03.pl,d4,no,no,yes
4622,exp_cycles_indvary1_step3_batch_yyy03.pl,r6,no,no,yes
4623,exp_cycles_indvary1_step3_batch_yyy03.pl,b1,no,no,no
4624,exp_cycles_indvary1_step3_batch_yyy03.pl,t7,no,no,yes
4625,exp_cycles_indvary1_step3_batch_yyy03.pl,u3,no,no,yes
4626,exp_cycles_indvary1_step3_batch_yyy03.pl,a1,yes,yes,no
4627,exp_cycles_indvary1_step3_batch_yyy03.pl,t1,yes,yes,no
4628,exp_cycles_indvary1_step3_batch_yyy03.pl,y6,no,no,yes
4629,exp_cycles_indvary1_step3_batch_yyy03.pl,w3,no,no,yes
4630,exp_cycles_indvary1_step3_batch_yyy04.pl,u5,no,no,yes
4631,exp_cycles_indvary1_step3_batch_yyy04.pl,y4,no,no,yes
4632,exp_cycles_indvary1_step3_batch_yyy04.pl,s5,no,no,yes
4633,exp_cycles_indvary1_step3_batch_yyy04.pl,s2,no,no,no
4634,exp_cycles_indvary1_step3_batch_yyy04.pl,e4,no,no,yes
4635,exp_cycles_indvary1_step3_batch_yyy04.pl,u3,no,no,yes
4636,exp_cycles_indvary1_step3_batch_yyy04.pl,y1,no,no,no
4637,exp_cycles_indvary1_step3_batch_yyy04.pl,f4,no,no,yes
4638,exp_cycles_indvary1_step3_batch_yyy04.pl,y2,yes,no,no
4639,exp_cycles_indvary1_step3_batch_yyy04.pl,a1,yes,no,no
4640,exp_cycles_indvary1_step3_batch_yyy05.pl,u6,no,no,yes
4641,exp_cycles_indvary1_step3_batch_yyy05.pl,t5,no,no,yes
4642,exp_cycles_indvary1_step3_batch_yyy05.pl,b3,yes,no,no
4643,exp_cycles_indvary1_step3_batch_yyy05.pl,p5,no,no,yes
4644,exp_cycles_indvary1_step3_batch_yyy05.pl,v5,no,no,yes
4645,exp_cycles_indvary1_step3_batch_yyy05.pl,s5,no,no,yes
4646,exp_cycles_indvary1_step3_batch_yyy05.pl,s2,no,no,no
4647,exp_cycles_indvary1_step3_batch_yyy05.pl,e3,no,no,yes
4648,exp_cycles_indvary1_step3_batch_yyy05.pl,p6,no,no,yes
4649,exp_cycles_indvary1_step3_batch_yyy05.pl,f2,no,no,no
4650,exp_cycles_indvary1_step3_batch_yyy06.pl,d5,no,no,yes
4651,exp_cycles_indvary1_step3_batch_yyy06.pl,v2,yes,yes,no
4652,exp_cycles_indvary1_step3_batch_yyy06.pl,x3,no,no,yes
4653,exp_cycles_indvary1_step3_batch_yyy06.pl,d3,no,no,yes
4654,exp_cycles_indvary1_step3_batch_yyy06.pl,b4,no,no,yes
4655,exp_cycles_indvary1_step3_batch_yyy06.pl,a5,no,no,yes
4656,exp_cycles_indvary1_step3_batch_yyy06.pl,x2,yes,yes,no
4657,exp_cycles_indvary1_step3_batch_yyy06.pl,z4,no,no,yes
4658,exp_cycles_indvary1_step3_batch_yyy06.pl,v1,yes,yes,no
4659,exp_cycles_indvary1_step3_batch_yyy06.pl,d2,yes,yes,no
4660,exp_cycles_indvary1_step3_batch_yyy07.pl,d4,no,no,yes
4661,exp_cycles_indvary1_step3_batch_yyy07.pl,u1,yes,yes,no
4662,exp_cycles_indvary1_step3_batch_yyy07.pl,d3,no,no,yes
4663,exp_cycles_indvary1_step3_batch_yyy07.pl,f5,no,no,yes
4664,exp_cycles_indvary1_step3_batch_yyy07.pl,e4,no,no,yes
4665,exp_cycles_indvary1_step3_batch_yyy07.pl,s6,no,no,yes
