Unnamed: 0,instance,goal,adm_result,stb_result,is_trivial
4080,exp_cycles_depvary_step6_batch_yyy09.pl,p7,no,no,yes
4081,exp_cycles_depvary_step6_batch_yyy09.pl,q5,no,no,yes
4082,exp_cycles_depvary_step6_batch_yyy09.pl,w6,no,no,yes
4083,exp_cycles_depvary_step6_batch_yyy09.pl,e4,no,no,yes
4084,exp_cycles_depvary_step6_batch_yyy09.pl,x5,no,no,yes
4085,exp_cycles_depvary_step6_batch_yyy09.pl,r4,no,no,yes
4086,exp_cycles_depvary_step6_batch_yyy09.pl,y2,no,no,yes
4088,exp_cycles_depvary_step6_batch_yyy09.pl,y6,no,no,yes
4089,exp_cycles_depvary_step6_batch_yyy09.pl,q2,no,no,yes
4090,exp_cycles_depvary_step6_batch_yyy10.pl,y4,no,no,yes
4091,exp_cycles_depvary_step6_batch_yyy10.pl,v6,no,no,yes
4092,exp_cycles_depvary_step6_batch_yyy10.pl,c6,no,no,yes
4093,exp_cycles_depvary_step6_batch_yyy10.pl,x1,no,no,yes
4095,exp_cycles_depvary_step6_batch_yyy10.pl,t5,no,no,yes
4096,exp_cycles_depvary_step6_batch_yyy10.pl,c5,no,no,yes
4098,exp_cycles_depvary_step6_batch_yyy10.pl,v4,no,no,yes
4099,exp_cycles_depvary_step6_batch_yyy10.pl,r4,no,no,yes
4100,exp_cycles_depvary_step7_batch_yyy01.pl,d5,no,no,yes
4104,exp_cycles_depvary_step7_batch_yyy01.pl,u7,no,no,yes
4105,exp_cycles_depvary_step7_batch_yyy01.pl,q5,no,no,yes
4106,exp_cycles_depvary_step7_batch_yyy01.pl,p3,no,no,yes
4108,exp_cycles_depvary_step7_batch_yyy01.pl,t5,no,no,yes
4110,exp_cycles_depvary_step7_batch_yyy02.pl,u6,no,no,yes
4112,exp_cycles_depvary_step7_batch_yyy02.pl,z5,no,no,yes
4113,exp_cycles_depvary_step7_batch_yyy02.pl,w5,no,no,yes
4114,exp_cycles_depvary_step7_batch_yyy02.pl,q5,no,no,yes
4115,exp_cycles_depvary_step7_batch_yyy02.pl,s2,no,no,yes
4117,exp_cycles_depvary_step7_batch_yyy02.pl,y5,no,no,yes
4118,exp_cycles_depvary_step7_batch_yyy02.pl,x7,no,no,yes
4124,exp_cycles_depvary_step7_batch_yyy03.pl,p3,no,no,yes
4125,exp_cycles_depvary_step7_batch_yyy03.pl,w4,no,no,yes
4126,exp_cycles_depvary_step7_batch_yyy03.pl,c6,no,no,yes
4129,exp_cycles_depvary_step7_batch_yyy03.pl,y6,no,no,yes
4130,exp_cycles_depvary_step7_batch_yyy04.pl,u5,no,no,yes
4131,exp_cycles_depvary_step7_batch_yyy04.pl,z5,no,no,yes
4132,exp_cycles_depvary_step7_batch_yyy04.pl,q5,no,no,yes
4133,exp_cycles_depvary_step7_batch_yyy04.pl,x7,no,no,yes
4134,exp_cycles_depvary_step7_batch_yyy04.pl,v1,no,no,yes
4140,exp_cycles_depvary_step7_batch_yyy05.pl,z6,no,no,yes
4142,exp_cycles_depvary_step7_batch_yyy05.pl,r4,no,no,yes
4145,exp_cycles_depvary_step7_batch_yyy05.pl,y5,no,no,yes
4147,exp_cycles_depvary_step7_batch_yyy05.pl,p5,no,no,yes
4149,exp_cycles_depvary_step7_batch_yyy05.pl,a5,no,no,yes
4151,exp_cycles_depvary_step7_batch_yyy06.pl,p5,no,no,yes
4153,exp_cycles_depvary_step7_batch_yyy06.pl,c5,no,no,yes
4156,exp_cycles_depvary_step7_batch_yyy06.pl,y4,no,no,yes
4157,exp_cycles_depvary_step7_batch_yyy06.pl,v7,no,no,yes
4159,exp_cycles_depvary_step7_batch_yyy06.pl,x6,no,no,yes
4160,exp_cycles_depvary_step7_batch_yyy07.pl,u5,no,no,yes
4168,exp_cycles_depvary_step7_batch_yyy07.pl,y4,no,no,yes
4169,exp_cycles_depvary_step7_batch_yyy07.pl,v7,no,no,yes
4172,exp_cycles_depvary_step7_batch_yyy08.pl,x7,no,no,yes
4176,exp_cycles_depvary_step7_batch_yyy08.pl,x5,no,no,yes
4177,exp_cycles_depvary_step7_batch_yyy08.pl,r7,no,no,yes
4179,exp_cycles_depvary_step7_batch_yyy08.pl,x4,no,no,yes
4187,exp_cycles_depvary_step7_batch_yyy09.pl,w6,no,no,yes
4193,exp_cycles_depvary_step7_batch_yyy10.pl,v5,no,no,yes
4194,exp_cycles_depvary_step7_batch_yyy10.pl,q5,no,no,yes
4195,exp_cycles_depvary_step7_batch_yyy10.pl,p3,no,no,yes
4200,exp_cycles_depvary_step8_batch_yyy01.pl,u5,no,no,yes
4201,exp_cycles_depvary_step8_batch_yyy01.pl,t5,no,no,yes
4203,exp_cycles_depvary_step8_batch_yyy01.pl,x7,no,no,yes
4206,exp_cycles_depvary_step8_batch_yyy01.pl,y6,no,no,yes
4211,exp_cycles_depvary_step8_batch_yyy02.pl,z5,no,no,yes
4213,exp_cycles_depvary_step8_batch_yyy02.pl,q5,no,no,yes
4218,exp_cycles_depvary_step8_batch_yyy02.pl,r7,no,no,yes
4219,exp_cycles_depvary_step8_batch_yyy02.pl,b6,no,no,yes
4221,exp_cycles_depvary_step8_batch_yyy03.pl,p7,no,no,yes
4223,exp_cycles_depvary_step8_batch_yyy03.pl,w6,no,no,yes
4224,exp_cycles_depvary_step8_batch_yyy03.pl,r5,no,no,yes
4232,exp_cycles_depvary_step8_batch_yyy04.pl,v7,no,no,yes
4234,exp_cycles_depvary_step8_batch_yyy04.pl,u7,no,no,yes
4236,exp_cycles_depvary_step8_batch_yyy04.pl,w6,no,no,yes
4240,exp_cycles_depvary_step8_batch_yyy05.pl,q6,no,no,yes
4241,exp_cycles_depvary_step8_batch_yyy05.pl,v5,no,no,yes
4247,exp_cycles_depvary_step8_batch_yyy05.pl,y5,no,no,yes
4248,exp_cycles_depvary_step8_batch_yyy05.pl,x5,no,no,yes
4255,exp_cycles_depvary_step8_batch_yyy06.pl,q6,no,no,yes
4256,exp_cycles_depvary_step8_batch_yyy06.pl,x2,no,no,yes
4257,exp_cycles_depvary_step8_batch_yyy06.pl,f5,no,no,yes
4259,exp_cycles_depvary_step8_batch_yyy06.pl,s6,no,no,yes
4260,exp_cycles_depvary_step8_batch_yyy07.pl,w5,no,no,yes
4263,exp_cycles_depvary_step8_batch_yyy07.pl,s7,no,no,yes
4264,exp_cycles_depvary_step8_batch_yyy07.pl,y6,no,no,yes
4270,exp_cycles_depvary_step8_batch_yyy08.pl,z6,no,no,yes
4272,exp_cycles_depvary_step8_batch_yyy08.pl,v5,no,no,yes
4274,exp_cycles_depvary_step8_batch_yyy08.pl,q4,no,no,yes
4280,exp_cycles_depvary_step8_batch_yyy09.pl,d5,no,no,yes
4281,exp_cycles_depvary_step8_batch_yyy09.pl,u4,no,no,yes
4282,exp_cycles_depvary_step8_batch_yyy09.pl,f5,no,no,yes
4286,exp_cycles_depvary_step8_batch_yyy09.pl,r3,no,no,yes
4290,exp_cycles_depvary_step8_batch_yyy10.pl,u5,no,no,yes
4291,exp_cycles_depvary_step8_batch_yyy10.pl,s3,no,no,yes
4295,exp_cycles_depvary_step8_batch_yyy10.pl,w6,no,no,yes
4296,exp_cycles_depvary_step8_batch_yyy10.pl,x5,no,no,yes
4298,exp_cycles_depvary_step8_batch_yyy10.pl,x6,no,no,yes
4302,exp_cycles_depvary_step9_batch_yyy01.pl,v6,no,no,yes
4303,exp_cycles_depvary_step9_batch_yyy01.pl,w6,no,no,yes
4305,exp_cycles_depvary_step9_batch_yyy01.pl,t7,no,no,yes
4306,exp_cycles_depvary_step9_batch_yyy01.pl,x6,no,no,yes
4307,exp_cycles_depvary_step9_batch_yyy01.pl,s7,no,no,yes
4308,exp_cycles_depvary_step9_batch_yyy01.pl,a6,no,no,yes
4309,exp_cycles_depvary_step9_batch_yyy01.pl,w7,no,no,yes
4315,exp_cycles_depvary_step9_batch_yyy02.pl,t5,no,no,yes
4319,exp_cycles_depvary_step9_batch_yyy02.pl,r7,no,no,yes
4324,exp_cycles_depvary_step9_batch_yyy03.pl,x7,no,no,yes
4328,exp_cycles_depvary_step9_batch_yyy03.pl,p6,no,no,yes
4332,exp_cycles_depvary_step9_batch_yyy04.pl,w5,no,no,yes
4333,exp_cycles_depvary_step9_batch_yyy04.pl,x7,no,no,yes
4335,exp_cycles_depvary_step9_batch_yyy04.pl,w4,no,no,yes
4337,exp_cycles_depvary_step9_batch_yyy04.pl,s7,no,no,yes
4338,exp_cycles_depvary_step9_batch_yyy04.pl,q7,no,no,yes
4346,exp_cycles_depvary_step9_batch_yyy05.pl,s7,no,no,yes
4350,exp_cycles_depvary_step9_batch_yyy06.pl,v7,no,no,yes
4351,exp_cycles_depvary_step9_batch_yyy06.pl,z5,no,no,yes
4354,exp_cycles_depvary_step9_batch_yyy06.pl,x6,no,no,yes
4355,exp_cycles_depvary_step9_batch_yyy06.pl,r7,no,no,yes
4356,exp_cycles_depvary_step9_batch_yyy06.pl,t1,no,no,yes
4357,exp_cycles_depvary_step9_batch_yyy06.pl,z1,no,no,yes
4358,exp_cycles_depvary_step9_batch_yyy06.pl,t6,no,no,yes
4360,exp_cycles_depvary_step9_batch_yyy07.pl,v7,no,no,yes
4366,exp_cycles_depvary_step9_batch_yyy07.pl,y6,no,no,yes
4367,exp_cycles_depvary_step9_batch_yyy07.pl,w3,no,no,yes
4371,exp_cycles_depvary_step9_batch_yyy08.pl,z5,no,no,yes
4373,exp_cycles_depvary_step9_batch_yyy08.pl,t7,no,no,yes
4374,exp_cycles_depvary_step9_batch_yyy08.pl,r7,no,no,yes
4383,exp_cycles_depvary_step9_batch_yyy09.pl,x2,no,no,yes
4384,exp_cycles_depvary_step9_batch_yyy09.pl,w1,no,no,yes
4385,exp_cycles_depvary_step9_batch_yyy09.pl,y5,no,no,yes
4390,exp_cycles_depvary_step9_batch_yyy10.pl,t5,no,no,yes
4398,exp_cycles_depvary_step9_batch_yyy10.pl,w5,no,no,yes
4399,exp_cycles_depvary_step9_batch_yyy10.pl,u7,no,no,yes
4401,exp_cycles_indvary1_step1_batch_yyy01.pl,a6,no,no,yes
4402,exp_cycles_indvary1_step1_batch_yyy01.pl,u4,no,no,yes
4403,exp_cycles_indvary1_step1_batch_yyy01.pl,t6,no,no,yes
4404,exp_cycles_indvary1_step1_batch_yyy01.pl,w6,no,no,yes
4405,exp_cycles_indvary1_step1_batch_yyy01.pl,y1,no,no,yes
4407,exp_cycles_indvary1_step1_batch_yyy01.pl,x4,no,no,yes
4408,exp_cycles_indvary1_step1_batch_yyy01.pl,b6,no,no,yes
4410,exp_cycles_indvary1_step1_batch_yyy02.pl,t5,no,no,yes
4411,exp_cycles_indvary1_step1_batch_yyy02.pl,v7,no,no,yes
4412,exp_cycles_indvary1_step1_batch_yyy02.pl,x3,no,no,yes
4413,exp_cycles_indvary1_step1_batch_yyy02.pl,f3,no,no,yes
4416,exp_cycles_indvary1_step1_batch_yyy02.pl,w2,no,no,yes
4417,exp_cycles_indvary1_step1_batch_yyy02.pl,e5,no,no,yes
4418,exp_cycles_indvary1_step1_batch_yyy02.pl,x5,no,no,yes
4420,exp_cycles_indvary1_step1_batch_yyy03.pl,z6,no,no,yes
4421,exp_cycles_indvary1_step1_batch_yyy03.pl,x2,no,no,yes
4423,exp_cycles_indvary1_step1_batch_yyy03.pl,q3,no,no,yes
4425,exp_cycles_indvary1_step1_batch_yyy03.pl,v3,no,no,yes
4426,exp_cycles_indvary1_step1_batch_yyy03.pl,u2,no,no,yes
4427,exp_cycles_indvary1_step1_batch_yyy03.pl,w3,no,no,yes
4428,exp_cycles_indvary1_step1_batch_yyy03.pl,s5,no,no,yes
4429,exp_cycles_indvary1_step1_batch_yyy03.pl,t3,no,no,yes
4430,exp_cycles_indvary1_step1_batch_yyy04.pl,x3,no,no,yes
4431,exp_cycles_indvary1_step1_batch_yyy04.pl,u4,no,no,yes
4432,exp_cycles_indvary1_step1_batch_yyy04.pl,u7,no,no,yes
4433,exp_cycles_indvary1_step1_batch_yyy04.pl,q5,no,no,yes
4434,exp_cycles_indvary1_step1_batch_yyy04.pl,a4,no,no,yes
4436,exp_cycles_indvary1_step1_batch_yyy04.pl,s7,no,no,yes
4437,exp_cycles_indvary1_step1_batch_yyy04.pl,y6,no,no,yes
4438,exp_cycles_indvary1_step1_batch_yyy04.pl,u2,no,no,yes
4440,exp_cycles_indvary1_step1_batch_yyy05.pl,d3,no,no,yes
4441,exp_cycles_indvary1_step1_batch_yyy05.pl,s2,no,no,yes
4442,exp_cycles_indvary1_step1_batch_yyy05.pl,x7,no,no,yes
4443,exp_cycles_indvary1_step1_batch_yyy05.pl,x2,no,no,yes
4444,exp_cycles_indvary1_step1_batch_yyy05.pl,v1,no,no,yes
4445,exp_cycles_indvary1_step1_batch_yyy05.pl,v4,no,no,yes
4447,exp_cycles_indvary1_step1_batch_yyy05.pl,x6,no,no,yes
4448,exp_cycles_indvary1_step1_batch_yyy05.pl,b6,no,no,yes
4449,exp_cycles_indvary1_step1_batch_yyy05.pl,v3,no,no,yes
4450,exp_cycles_indvary1_step1_batch_yyy06.pl,d3,no,no,yes
4451,exp_cycles_indvary1_step1_batch_yyy06.pl,x2,no,no,yes
4452,exp_cycles_indvary1_step1_batch_yyy06.pl,p2,no,no,yes
4453,exp_cycles_indvary1_step1_batch_yyy06.pl,b6,no,no,yes
4455,exp_cycles_indvary1_step1_batch_yyy06.pl,c5,no,no,yes
4456,exp_cycles_indvary1_step1_batch_yyy06.pl,a5,no,no,yes
4458,exp_cycles_indvary1_step1_batch_yyy06.pl,x5,no,no,yes
4459,exp_cycles_indvary1_step1_batch_yyy06.pl,c6,no,no,yes
4460,exp_cycles_indvary1_step1_batch_yyy07.pl,f4,no,no,yes
4461,exp_cycles_indvary1_step1_batch_yyy07.pl,b6,no,no,yes
4462,exp_cycles_indvary1_step1_batch_yyy07.pl,w7,no,no,yes
4463,exp_cycles_indvary1_step1_batch_yyy07.pl,v7,no,no,yes
4464,exp_cycles_indvary1_step1_batch_yyy07.pl,v2,no,no,yes
4465,exp_cycles_indvary1_step1_batch_yyy07.pl,q6,no,no,yes
4466,exp_cycles_indvary1_step1_batch_yyy07.pl,w2,no,no,yes
4467,exp_cycles_indvary1_step1_batch_yyy07.pl,u1,no,no,yes
4468,exp_cycles_indvary1_step1_batch_yyy07.pl,t7,no,no,yes
4469,exp_cycles_indvary1_step1_batch_yyy07.pl,z2,no,no,yes
4470,exp_cycles_indvary1_step1_batch_yyy08.pl,a6,no,no,yes
4471,exp_cycles_indvary1_step1_batch_yyy08.pl,d3,no,no,yes
4472,exp_cycles_indvary1_step1_batch_yyy08.pl,v5,no,no,yes
4473,exp_cycles_indvary1_step1_batch_yyy08.pl,c5,no,no,yes
4474,exp_cycles_indvary1_step1_batch_yyy08.pl,a4,no,no,yes
4475,exp_cycles_indvary1_step1_batch_yyy08.pl,q7,no,no,yes
4476,exp_cycles_indvary1_step1_batch_yyy08.pl,x5,no,no,yes
4477,exp_cycles_indvary1_step1_batch_yyy08.pl,c6,no,no,yes
4478,exp_cycles_indvary1_step1_batch_yyy08.pl,y1,no,no,yes
4480,exp_cycles_indvary1_step1_batch_yyy09.pl,c4,no,no,yes
4481,exp_cycles_indvary1_step1_batch_yyy09.pl,w7,no,no,yes
4482,exp_cycles_indvary1_step1_batch_yyy09.pl,c5,no,no,yes
4483,exp_cycles_indvary1_step1_batch_yyy09.pl,a4,no,no,yes
4485,exp_cycles_indvary1_step1_batch_yyy09.pl,x1,no,no,yes
4486,exp_cycles_indvary1_step1_batch_yyy09.pl,x4,no,no,yes
4487,exp_cycles_indvary1_step1_batch_yyy09.pl,q2,no,no,yes
4488,exp_cycles_indvary1_step1_batch_yyy09.pl,w5,no,no,yes
4489,exp_cycles_indvary1_step1_batch_yyy09.pl,u7,no,no,yes
4490,exp_cycles_indvary1_step1_batch_yyy10.pl,s4,no,no,yes
4491,exp_cycles_indvary1_step1_batch_yyy10.pl,v2,no,no,yes
4492,exp_cycles_indvary1_step1_batch_yyy10.pl,d4,no,no,yes
4493,exp_cycles_indvary1_step1_batch_yyy10.pl,r6,no,no,yes
4494,exp_cycles_indvary1_step1_batch_yyy10.pl,w5,no,no,yes
4495,exp_cycles_indvary1_step1_batch_yyy10.pl,p3,no,no,yes
4496,exp_cycles_indvary1_step1_batch_yyy10.pl,r4,no,no,yes
4498,exp_cycles_indvary1_step1_batch_yyy10.pl,r3,no,no,yes
4499,exp_cycles_indvary1_step1_batch_yyy10.pl,u2,no,no,yes
4501,exp_cycles_indvary1_step2_batch_yyy01.pl,x5,no,no,yes
4502,exp_cycles_indvary1_step2_batch_yyy01.pl,r4,no,no,yes
4503,exp_cycles_indvary1_step2_batch_yyy01.pl,y6,no,no,yes
4505,exp_cycles_indvary1_step2_batch_yyy01.pl,y3,no,no,yes
4506,exp_cycles_indvary1_step2_batch_yyy01.pl,r5,no,no,yes
4508,exp_cycles_indvary1_step2_batch_yyy01.pl,u2,no,no,yes
4510,exp_cycles_indvary1_step2_batch_yyy02.pl,d4,no,no,yes
4511,exp_cycles_indvary1_step2_batch_yyy02.pl,x2,no,no,yes
4512,exp_cycles_indvary1_step2_batch_yyy02.pl,t7,no,no,yes
4514,exp_cycles_indvary1_step2_batch_yyy02.pl,z3,no,no,yes
4515,exp_cycles_indvary1_step2_batch_yyy02.pl,q7,no,no,yes
4516,exp_cycles_indvary1_step2_batch_yyy02.pl,a6,no,no,yes
4517,exp_cycles_indvary1_step2_batch_yyy02.pl,s4,no,no,yes
4518,exp_cycles_indvary1_step2_batch_yyy02.pl,r6,no,no,yes
4519,exp_cycles_indvary1_step2_batch_yyy02.pl,e5,no,no,yes
4520,exp_cycles_indvary1_step2_batch_yyy03.pl,c4,no,no,yes
4521,exp_cycles_indvary1_step2_batch_yyy03.pl,v2,no,no,yes
4522,exp_cycles_indvary1_step2_batch_yyy03.pl,d3,no,no,yes
4523,exp_cycles_indvary1_step2_batch_yyy03.pl,w5,no,no,yes
4524,exp_cycles_indvary1_step2_batch_yyy03.pl,s5,no,no,yes
4526,exp_cycles_indvary1_step2_batch_yyy03.pl,x7,no,no,yes
4527,exp_cycles_indvary1_step2_batch_yyy03.pl,e4,no,no,yes
4528,exp_cycles_indvary1_step2_batch_yyy03.pl,c6,no,no,yes
4530,exp_cycles_indvary1_step2_batch_yyy04.pl,u5,no,no,yes
4531,exp_cycles_indvary1_step2_batch_yyy04.pl,d4,no,no,yes
4533,exp_cycles_indvary1_step2_batch_yyy04.pl,x6,no,no,yes
4535,exp_cycles_indvary1_step2_batch_yyy04.pl,p6,no,no,yes
4536,exp_cycles_indvary1_step2_batch_yyy04.pl,t4,no,no,yes
4537,exp_cycles_indvary1_step2_batch_yyy04.pl,t5,no,no,yes
4538,exp_cycles_indvary1_step2_batch_yyy04.pl,a6,no,no,yes
4539,exp_cycles_indvary1_step2_batch_yyy04.pl,v7,no,no,yes
4540,exp_cycles_indvary1_step2_batch_yyy05.pl,u6,no,no,yes
4541,exp_cycles_indvary1_step2_batch_yyy05.pl,v7,no,no,yes
4542,exp_cycles_indvary1_step2_batch_yyy05.pl,q5,no,no,yes
4544,exp_cycles_indvary1_step2_batch_yyy05.pl,c6,no,no,yes
4545,exp_cycles_indvary1_step2_batch_yyy05.pl,r4,no,no,yes
4546,exp_cycles_indvary1_step2_batch_yyy05.pl,u2,no,no,yes
4548,exp_cycles_indvary1_step2_batch_yyy05.pl,v2,no,no,yes
4550,exp_cycles_indvary1_step2_batch_yyy06.pl,w7,no,no,yes
4552,exp_cycles_indvary1_step2_batch_yyy06.pl,v5,no,no,yes
4553,exp_cycles_indvary1_step2_batch_yyy06.pl,t6,no,no,yes
4554,exp_cycles_indvary1_step2_batch_yyy06.pl,f5,no,no,yes
4555,exp_cycles_indvary1_step2_batch_yyy06.pl,u3,no,no,yes
4557,exp_cycles_indvary1_step2_batch_yyy06.pl,x4,no,no,yes
4559,exp_cycles_indvary1_step2_batch_yyy06.pl,e5,no,no,yes
4560,exp_cycles_indvary1_step2_batch_yyy07.pl,u6,no,no,yes
4561,exp_cycles_indvary1_step2_batch_yyy07.pl,w7,no,no,yes
4562,exp_cycles_indvary1_step2_batch_yyy07.pl,s5,no,no,yes
4563,exp_cycles_indvary1_step2_batch_yyy07.pl,s6,no,no,yes
4564,exp_cycles_indvary1_step2_batch_yyy07.pl,z3,no,no,yes
4565,exp_cycles_indvary1_step2_batch_yyy07.pl,q3,no,no,yes
4566,exp_cycles_indvary1_step2_batch_yyy07.pl,a4,no,no,yes
4567,exp_cycles_indvary1_step2_batch_yyy07.pl,w6,no,no,yes
4569,exp_cycles_indvary1_step2_batch_yyy07.pl,p3,no,no,yes
4570,exp_cycles_indvary1_step2_batch_yyy08.pl,p4,no,no,yes
4571,exp_cycles_indvary1_step2_batch_yyy08.pl,v5,no,no,yes
4572,exp_cycles_indvary1_step2_batch_yyy08.pl,r5,no,no,yes
4573,exp_cycles_indvary1_step2_batch_yyy08.pl,t2,no,no,yes
4574,exp_cycles_indvary1_step2_batch_yyy08.pl,v4,no,no,yes
4575,exp_cycles_indvary1_step2_batch_yyy08.pl,v3,no,no,yes
4578,exp_cycles_indvary1_step2_batch_yyy08.pl,s5,no,no,yes
4579,exp_cycles_indvary1_step2_batch_yyy08.pl,t3,no,no,yes
4580,exp_cycles_indvary1_step2_batch_yyy09.pl,z6,no,no,yes
4581,exp_cycles_indvary1_step2_batch_yyy09.pl,u4,no,no,yes
4582,exp_cycles_indvary1_step2_batch_yyy09.pl,c5,no,no,yes
4583,exp_cycles_indvary1_step2_batch_yyy09.pl,x7,no,no,yes
4584,exp_cycles_indvary1_step2_batch_yyy09.pl,e4,no,no,yes
4585,exp_cycles_indvary1_step2_batch_yyy09.pl,t7,no,no,yes
4588,exp_cycles_indvary1_step2_batch_yyy09.pl,u3,no,no,yes
4589,exp_cycles_indvary1_step2_batch_yyy09.pl,e3,no,no,yes
4590,exp_cycles_indvary1_step2_batch_yyy10.pl,d5,no,no,yes
4592,exp_cycles_indvary1_step2_batch_yyy10.pl,r6,no,no,yes
4593,exp_cycles_indvary1_step2_batch_yyy10.pl,w5,no,no,yes
4594,exp_cycles_indvary1_step2_batch_yyy10.pl,s5,no,no,yes
4595,exp_cycles_indvary1_step2_batch_yyy10.pl,a4,no,no,yes
4598,exp_cycles_indvary1_step2_batch_yyy10.pl,t2,no,no,yes
4599,exp_cycles_indvary1_step2_batch_yyy10.pl,c6,no,no,yes
4600,exp_cycles_indvary1_step3_batch_yyy01.pl,d4,no,no,yes
4601,exp_cycles_indvary1_step3_batch_yyy01.pl,c5,no,no,yes
4602,exp_cycles_indvary1_step3_batch_yyy01.pl,x2,no,no,yes
4603,exp_cycles_indvary1_step3_batch_yyy01.pl,r4,no,no,yes
4604,exp_cycles_indvary1_step3_batch_yyy01.pl,r1,no,no,yes
4605,exp_cycles_indvary1_step3_batch_yyy01.pl,x6,no,no,yes
4607,exp_cycles_indvary1_step3_batch_yyy01.pl,q7,no,no,yes
4609,exp_cycles_indvary1_step3_batch_yyy01.pl,r3,no,no,yes
4610,exp_cycles_indvary1_step3_batch_yyy02.pl,v7,no,no,yes
4611,exp_cycles_indvary1_step3_batch_yyy02.pl,p5,no,no,yes
4612,exp_cycles_indvary1_step3_batch_yyy02.pl,u4,no,no,yes
4613,exp_cycles_indvary1_step3_batch_yyy02.pl,r5,no,no,yes
4615,exp_cycles_indvary1_step3_batch_yyy02.pl,r4,no,no,yes
4616,exp_cycles_indvary1_step3_batch_yyy02.pl,y2,no,no,yes
4619,exp_cycles_indvary1_step3_batch_yyy02.pl,s6,no,no,yes
4620,exp_cycles_indvary1_step3_batch_yyy03.pl,s3,no,no,yes
4621,exp_cycles_indvary1_step3_batch_yyy03.pl,d4,no,no,yes
4622,exp_cycles_indvary1_step3_batch_yyy03.pl,r6,no,no,yes
4624,exp_cycles_indvary1_step3_batch_yyy03.pl,t7,no,no,yes
4625,exp_cycles_indvary1_step3_batch_yyy03.pl,u3,no,no,yes
4628,exp_cycles_indvary1_step3_batch_yyy03.pl,y6,no,no,yes
4629,exp_cycles_indvary1_step3_batch_yyy03.pl,w3,no,no,yes
4630,exp_cycles_indvary1_step3_batch_yyy04.pl,u5,no,no,yes
4631,exp_cycles_indvary1_step3_batch_yyy04.pl,y4,no,no,yes
4632,exp_cycles_indvary1_step3_batch_yyy04.pl,s5,no,no,yes
4634,exp_cycles_indvary1_step3_batch_yyy04.pl,e4,no,no,yes
4635,exp_cycles_indvary1_step3_batch_yyy04.pl,u3,no,no,yes
4637,exp_cycles_indvary1_step3_batch_yyy04.pl,f4,no,no,yes
4640,exp_cycles_indvary1_step3_batch_yyy05.pl,u6,no,no,yes
4641,exp_cycles_indvary1_step3_batch_yyy05.pl,t5,no,no,yes
4643,exp_cycles_indvary1_step3_batch_yyy05.pl,p5,no,no,yes
4644,exp_cycles_indvary1_step3_batch_yyy05.pl,v5,no,no,yes
4645,exp_cycles_indvary1_step3_batch_yyy05.pl,s5,no,no,yes
4647,exp_cycles_indvary1_step3_batch_yyy05.pl,e3,no,no,yes
4648,exp_cycles_indvary1_step3_batch_yyy05.pl,p6,no,no,yes
4650,exp_cycles_indvary1_step3_batch_yyy06.pl,d5,no,no,yes
4652,exp_cycles_indvary1_step3_batch_yyy06.pl,x3,no,no,yes
4653,exp_cycles_indvary1_step3_batch_yyy06.pl,d3,no,no,yes
4654,exp_cycles_indvary1_step3_batch_yyy06.pl,b4,no,no,yes
4655,exp_cycles_indvary1_step3_batch_yyy06.pl,a5,no,no,yes
4657,exp_cycles_indvary1_step3_batch_yyy06.pl,z4,no,no,yes
4660,exp_cycles_indvary1_step3_batch_yyy07.pl,d4,no,no,yes
4662,exp_cycles_indvary1_step3_batch_yyy07.pl,d3,no,no,yes
4663,exp_cycles_indvary1_step3_batch_yyy07.pl,f5,no,no,yes
4664,exp_cycles_indvary1_step3_batch_yyy07.pl,e4,no,no,yes
4665,exp_cycles_indvary1_step3_batch_yyy07.pl,s6,no,no,yes
4666,exp_cycles_indvary1_step3_batch_yyy07.pl,r1,no,no,yes
4668,exp_cycles_indvary1_step3_batch_yyy07.pl,s4,no,no,yes
4669,exp_cycles_indvary1_step3_batch_yyy07.pl,v7,no,no,yes
4670,exp_cycles_indvary1_step3_batch_yyy08.pl,t4,no,no,yes
4671,exp_cycles_indvary1_step3_batch_yyy08.pl,y4,no,no,yes
4673,exp_cycles_indvary1_step3_batch_yyy08.pl,t6,no,no,yes
4674,exp_cycles_indvary1_step3_batch_yyy08.pl,e4,no,no,yes
4676,exp_cycles_indvary1_step3_batch_yyy08.pl,u3,no,no,yes
4677,exp_cycles_indvary1_step3_batch_yyy08.pl,r7,no,no,yes
4679,exp_cycles_indvary1_step3_batch_yyy08.pl,b5,no,no,yes
4680,exp_cycles_indvary1_step3_batch_yyy09.pl,z6,no,no,yes
4681,exp_cycles_indvary1_step3_batch_yyy09.pl,y4,no,no,yes
4682,exp_cycles_indvary1_step3_batch_yyy09.pl,d4,no,no,yes
4684,exp_cycles_indvary1_step3_batch_yyy09.pl,z2,no,no,yes
4687,exp_cycles_indvary1_step3_batch_yyy09.pl,p6,no,no,yes
4689,exp_cycles_indvary1_step3_batch_yyy09.pl,x6,no,no,yes
4690,exp_cycles_indvary1_step3_batch_yyy10.pl,t5,no,no,yes
4691,exp_cycles_indvary1_step3_batch_yyy10.pl,v7,no,no,yes
4692,exp_cycles_indvary1_step3_batch_yyy10.pl,z5,no,no,yes
4693,exp_cycles_indvary1_step3_batch_yyy10.pl,u4,no,no,yes
4694,exp_cycles_indvary1_step3_batch_yyy10.pl,v1,no,no,yes
4696,exp_cycles_indvary1_step3_batch_yyy10.pl,r3,no,no,yes
